Policy_Num,Claim_Dt,Accident_Dt,Claim_Amt,Policy_Type,Gender,State,Claims_FB
184206927,9/7/2019,9/4/2019,1063.59,Van,Male,OR,good
192619981,2/20/2019,1/22/2019,1343.62,Truck,Male,CA,good
188654734,6/25/2019,6/5/2019,1115.51,Truck,Male,OR,neutral
198731807,12/30/2019,12/16/2019,1115.44,Car,Female,CA,good
182703641,2/12/2019,2/1/2019,777.64,Truck,Male,CA,very_good
194177572,7/24/2019,7/3/2019,1094.47,Truck,Female,CA,bad
186834801,2/1/2019,1/3/2019,1337.52,Car,Female,NV,bad
181954634,7/22/2019,7/12/2019,1178.87,Truck,Male,NV,good
194020607,6/8/2019,5/9/2019,1074.4,Van,Female,CA,good
192080340,9/25/2019,9/10/2019,915.37,Truck,Male,CA,very_good
188184508,6/21/2019,6/3/2019,1269.63,Van,Female,NV,neutral
199662604,8/15/2019,7/22/2019,894.34,Car,Male,CA,good
182268678,1/10/2019,1/9/2019,995.9,Van,Male,OR,good
180603970,2/12/2019,1/31/2019,774.27,Van,Male,NV,very_good
190647549,11/22/2019,10/26/2019,1210.52,Van,Male,OR,good
198340434,10/19/2019,10/17/2019,947.95,Car,Male,OR,bad
190066271,12/15/2019,12/7/2019,958.41,Van,Female,CA,good
181245016,10/25/2019,9/26/2019,1142.4,Truck,Male,NV,neutral
193280763,6/23/2019,6/19/2019,956.41,Truck,Female,CA,very_good
193768084,10/3/2019,9/2/2019,891.07,Van,Female,CA,neutral
195523183,6/28/2019,6/26/2019,1008,Car,Male,OR,bad
195686699,11/12/2019,10/12/2019,942.04,Van,Female,NV,good
180140450,12/26/2019,11/24/2019,1011,Car,Male,CA,very_good
192672670,4/25/2019,4/19/2019,883.85,Truck,Male,CA,bad
191045380,8/26/2019,7/29/2019,1226.43,Car,Female,NV,bad
197861423,2/1/2019,1/30/2019,1253.81,Van,Male,OR,very_good
189736018,9/4/2019,8/13/2019,1157.39,Car,Male,NV,neutral
195525588,1/23/2019,1/2/2019,1358.4,Van,Female,NV,very_good
197563250,9/11/2019,9/9/2019,1234.07,Van,Male,CA,neutral
194191813,10/31/2019,10/28/2019,1132.93,Car,Male,OR,good
188299033,11/15/2019,11/9/2019,1188.35,Van,Male,NV,neutral
195133302,10/6/2019,9/26/2019,1044.29,Truck,Male,OR,good
191238634,12/20/2019,12/10/2019,974.78,Van,Female,OR,very_good
183319408,1/22/2019,1/5/2019,924.43,Car,Female,OR,very_good
191934252,3/7/2019,2/12/2019,782.91,Van,Male,NV,very_good
194043329,2/2/2019,1/4/2019,1303.04,Car,Female,NV,very_good
197967870,2/4/2019,1/23/2019,800.76,Car,Female,NV,very_good
183295745,8/15/2019,7/15/2019,1088.59,Truck,Male,CA,good
196756692,8/27/2019,8/1/2019,815.81,Car,Male,CA,neutral
194527643,7/16/2019,7/1/2019,1040.06,Car,Female,OR,good
196012576,5/2/2019,4/6/2019,934.24,Van,Female,OR,good
196810852,10/13/2019,9/18/2019,1197.46,Car,Female,CA,very_good
183394376,2/1/2019,1/14/2019,1091.76,Van,Male,OR,excellent
185274516,10/9/2019,9/18/2019,767.57,Car,Female,NV,good
196443411,8/23/2019,8/4/2019,790.56,Truck,Male,CA,neutral
186443526,11/15/2019,11/3/2019,1297.08,Car,Female,NV,very_good
187307810,3/21/2019,2/22/2019,1221.71,Van,Male,NV,good
181994641,7/15/2019,7/14/2019,1352,Van,Female,OR,neutral
181505167,10/16/2019,10/15/2019,1251.93,Van,Female,OR,excellent
181044205,6/2/2019,5/8/2019,1277.28,Truck,Male,CA,good
195449109,11/6/2019,10/16/2019,994.62,Car,Female,CA,neutral
190834943,11/5/2019,10/14/2019,1023.34,Car,Male,NV,good
197424423,12/28/2019,11/29/2019,1348.88,Van,Female,OR,good
184799661,10/21/2019,10/16/2019,804.29,Car,Male,CA,very_good
188148254,10/27/2019,10/5/2019,1139.15,Car,Male,OR,very_good
181672095,12/11/2019,11/22/2019,863.1,Car,Female,CA,neutral
180820544,6/30/2019,6/12/2019,909.53,Car,Male,OR,neutral
186130210,6/3/2019,5/30/2019,1338.9,Car,Male,CA,neutral
195331397,7/29/2019,7/25/2019,881.18,Truck,Female,OR,very_good
196682172,9/5/2019,8/4/2019,1116.39,Car,Male,OR,bad
191264693,7/17/2019,7/13/2019,895.17,Van,Female,OR,bad
189312005,8/7/2019,7/21/2019,1317.1,Truck,Female,NV,bad
185539094,9/7/2019,8/26/2019,1295.28,Car,Male,NV,neutral
187182542,4/24/2019,4/18/2019,1211.84,Truck,Male,OR,good
195571727,7/1/2019,6/3/2019,940.31,Van,Male,NV,neutral
196401653,4/11/2019,3/7/2019,1301.09,Truck,Male,NV,neutral
187854728,11/14/2019,10/24/2019,1162.36,Truck,Female,CA,good
183614163,11/18/2019,11/3/2019,1063.88,Car,Male,NV,good
180557956,2/6/2019,1/2/2019,803.06,Car,Female,CA,very_good
196002670,1/6/2019,12/12/2018,1144.62,Car,Male,CA,neutral
192135315,7/1/2019,6/29/2019,1062.97,Car,Male,NV,good
182414583,12/27/2019,12/20/2019,1297.97,Car,Male,OR,neutral
181161541,8/11/2019,7/21/2019,1167.77,Car,Male,NV,neutral
183707286,5/8/2019,4/5/2019,859.19,Car,Female,NV,neutral
199188946,9/8/2019,9/1/2019,1268.03,Van,Male,OR,good
189367034,6/17/2019,5/15/2019,788.1,Car,Male,CA,good
181702384,3/31/2019,3/3/2019,1110.9,Van,Male,CA,very_good
190300699,11/10/2019,10/26/2019,813.02,Truck,Male,NV,excellent
182605836,6/20/2019,6/10/2019,917.72,Van,Male,OR,good
198721831,8/5/2019,7/4/2019,973.16,Car,Female,OR,very_good
195280056,7/31/2019,7/17/2019,894.65,Van,Male,OR,bad
186393033,3/7/2019,2/1/2019,1283.65,Van,Male,OR,good
197033670,8/10/2019,7/16/2019,1033.77,Van,Female,OR,very_good
199883860,11/13/2019,10/27/2019,1012.29,Truck,Female,CA,very_good
191387500,6/14/2019,5/28/2019,1254.68,Car,Female,CA,very_good
185253768,8/11/2019,7/17/2019,1138.23,Car,Male,CA,neutral
180142716,8/25/2019,8/7/2019,975.57,Van,Female,NV,bad
188788964,7/31/2019,7/27/2019,1250.18,Car,Male,OR,very_good
196409171,9/3/2019,8/14/2019,894.44,Car,Male,NV,neutral
186329702,5/12/2019,5/6/2019,1199.14,Car,Female,NV,excellent
195283517,10/14/2019,9/11/2019,1058.66,Truck,Female,OR,neutral
182148321,12/16/2019,11/13/2019,948.07,Van,Male,CA,neutral
183210884,6/5/2019,6/2/2019,1215.91,Car,Male,CA,very_good
198412472,9/13/2019,8/26/2019,774.82,Van,Female,CA,good
188187631,4/27/2019,3/26/2019,1076.72,Car,Female,OR,neutral
190934795,12/21/2019,11/22/2019,1279.58,Van,Male,CA,very_good
197286880,4/7/2019,3/9/2019,1335.22,Truck,Male,CA,very_good
184945063,11/28/2019,11/24/2019,784.11,Car,Male,OR,bad
193285130,12/22/2019,12/1/2019,1101.56,Truck,Male,OR,good
183190975,12/22/2019,12/4/2019,1270.6,Car,Female,OR,good
187135039,10/24/2019,9/27/2019,1302.68,Truck,Male,CA,good
192710509,8/2/2019,7/10/2019,870.32,Car,Female,OR,bad
197580624,7/27/2019,7/3/2019,1317.32,Car,Female,CA,neutral
191993432,11/4/2019,10/13/2019,808.1,Truck,Female,OR,neutral
195554554,8/11/2019,7/26/2019,1359.06,Van,Female,CA,good
190964796,9/2/2019,8/24/2019,882.13,Car,Male,CA,good
193386729,2/10/2019,1/22/2019,1016.34,Truck,Male,CA,very_good
199458048,9/15/2019,8/23/2019,1063.62,Car,Male,CA,neutral
196682682,6/8/2019,5/5/2019,1093.18,Car,Female,OR,neutral
182742582,7/16/2019,7/13/2019,1169.08,Truck,Male,OR,excellent
187473412,11/1/2019,10/22/2019,1263.17,Car,Male,CA,bad
188530866,2/3/2019,1/16/2019,1363.58,Car,Male,CA,neutral
194601570,5/6/2019,4/18/2019,1296.78,Car,Male,CA,good
192858808,7/22/2019,7/13/2019,1251.32,Car,Male,CA,excellent
194287615,10/22/2019,10/18/2019,1235.7,Car,Male,OR,good
195501528,12/8/2019,11/19/2019,934.39,Truck,Female,CA,good
185231500,3/10/2019,3/3/2019,996.55,Car,Female,CA,good
184005451,10/24/2019,10/7/2019,1299.62,Car,Female,CA,very_good
191702519,8/13/2019,8/11/2019,1108.81,Car,Male,CA,neutral
189075480,9/6/2019,8/12/2019,1149.43,Van,Male,CA,good
186377815,1/8/2019,1/6/2019,1299.45,Van,Female,CA,good
190474801,10/7/2019,9/18/2019,1224.01,Truck,Female,NV,neutral
182671467,3/16/2019,3/6/2019,1134.46,Van,Male,OR,good
189099157,10/4/2019,10/3/2019,1160.51,Van,Female,CA,very_good
186844241,8/29/2019,7/25/2019,1251.56,Truck,Male,OR,good
195519798,6/7/2019,5/16/2019,1214.39,Car,Male,OR,good
185969051,11/19/2019,11/1/2019,1274.98,Car,Male,OR,neutral
193688875,12/30/2019,12/6/2019,1353.84,Car,Female,CA,very_good
186459796,7/18/2019,6/23/2019,1135.73,Car,Male,CA,very_good
198657784,5/2/2019,3/28/2019,1339.28,Car,Male,CA,neutral
185261030,7/22/2019,6/21/2019,868.62,Car,Male,CA,bad
197159616,12/23/2019,11/24/2019,1266.45,Truck,Female,CA,neutral
184746706,1/12/2019,1/3/2019,1227.91,Car,Female,NV,good
195630624,11/21/2019,11/14/2019,1203.18,Van,Male,NV,good
183850656,12/3/2019,11/28/2019,1343.64,Truck,Male,OR,good
194557508,9/4/2019,8/13/2019,1284.42,Car,Male,CA,neutral
199846523,9/27/2019,9/4/2019,1065.18,Car,Male,NV,good
193460516,11/11/2019,10/10/2019,1211.75,Car,Male,CA,good
193314491,4/24/2019,4/22/2019,908.94,Car,Male,NV,very_good
182840810,9/7/2019,8/28/2019,939.97,Truck,Male,NV,good
193747981,1/6/2019,12/16/2018,975.63,Car,Male,CA,good
180952618,6/30/2019,6/29/2019,1130.43,Car,Male,CA,very_good
192198326,11/29/2019,11/20/2019,1345.75,Truck,Female,CA,neutral
180251231,12/16/2019,11/22/2019,945.83,Truck,Male,OR,very_good
188904533,11/6/2019,11/5/2019,983.56,Truck,Female,CA,good
191831549,4/28/2019,4/15/2019,848.06,Car,Male,CA,very_good
188886197,7/17/2019,6/13/2019,1125.73,Truck,Male,CA,good
186847713,7/31/2019,7/5/2019,807.58,Truck,Female,NV,good
198595659,2/26/2019,1/31/2019,966.95,Car,Male,NV,neutral
198448610,5/3/2019,4/18/2019,1203.11,Truck,Male,OR,good
189589045,12/15/2019,11/27/2019,1094,Car,Female,CA,very_good
187871817,5/31/2019,5/9/2019,1117.98,Car,Female,NV,neutral
188510442,3/4/2019,2/4/2019,1018.84,Truck,Female,CA,good
180249769,10/18/2019,10/13/2019,1357.77,Van,Male,OR,neutral
198736642,12/21/2019,12/11/2019,892.88,Car,Female,OR,neutral
199193985,9/30/2019,9/16/2019,1010.54,Van,Female,CA,bad
193522813,4/28/2019,3/26/2019,803.07,Car,Female,CA,good
190523383,5/11/2019,4/8/2019,961.86,Van,Female,OR,very_good
192668028,5/22/2019,5/3/2019,1284.56,Truck,Female,CA,excellent
195893808,12/26/2019,11/28/2019,1053.73,Car,Male,CA,good
186507497,9/5/2019,8/3/2019,810.62,Car,Female,CA,very_good
189802113,6/15/2019,6/12/2019,1059.84,Van,Male,CA,very_good
194289043,1/6/2019,1/2/2019,1155.94,Van,Male,OR,excellent
199627703,1/18/2019,1/12/2019,956.24,Car,Female,CA,excellent
193181150,10/8/2019,9/15/2019,912.64,Car,Male,NV,good
183014178,10/10/2019,9/22/2019,822.76,Car,Female,CA,excellent
182868054,2/28/2019,2/1/2019,1026.01,Car,Male,OR,bad
192667913,7/3/2019,7/1/2019,1043.43,Truck,Male,NV,good
191674250,6/1/2019,5/31/2019,866.69,Truck,Female,CA,good
185758103,9/4/2019,8/15/2019,1050.77,Car,Male,OR,excellent
194049947,12/17/2019,12/9/2019,1327.35,Van,Male,CA,very_good
194984371,9/28/2019,9/3/2019,980.48,Truck,Female,NV,good
191018399,7/8/2019,6/27/2019,1268.32,Truck,Female,OR,very_good
180810994,12/4/2019,11/19/2019,967.91,Truck,Male,CA,neutral
184223135,5/4/2019,4/7/2019,805.47,Van,Female,NV,good
190868301,12/18/2019,12/3/2019,1218.49,Car,Female,CA,very_good
195208026,3/8/2019,3/5/2019,1070.86,Truck,Female,NV,excellent
197272822,2/10/2019,2/5/2019,1298.75,Car,Male,CA,excellent
185787428,6/11/2019,5/25/2019,1067.52,Van,Female,OR,good
199890304,2/11/2019,1/27/2019,1295.7,Car,Male,CA,good
187886737,11/17/2019,10/17/2019,966.83,Car,Female,OR,good
181958096,2/2/2019,1/9/2019,1041.72,Van,Male,CA,excellent
198391039,12/22/2019,12/4/2019,976.29,Van,Female,OR,good
197897310,12/15/2019,11/30/2019,1354.05,Car,Female,OR,neutral
191842718,4/24/2019,3/22/2019,928.38,Van,Female,OR,excellent
197427003,4/22/2019,3/26/2019,782.67,Truck,Male,CA,neutral
196779884,5/26/2019,5/8/2019,770.42,Van,Male,OR,neutral
199089760,7/7/2019,6/25/2019,1354.67,Truck,Female,OR,neutral
184530663,6/29/2019,6/12/2019,1069.34,Van,Male,OR,neutral
195972962,7/22/2019,6/20/2019,1099.14,Van,Male,CA,very_good
196717825,11/21/2019,11/18/2019,1222.96,Van,Male,OR,bad
192265129,8/6/2019,7/30/2019,1119.33,Van,Male,CA,very_good
196148784,8/9/2019,8/8/2019,1331.01,Truck,Male,CA,bad
187759765,2/7/2019,1/29/2019,1294.56,Car,Male,OR,very_good
188371291,11/19/2019,11/3/2019,915.74,Truck,Female,NV,good
187062623,4/1/2019,3/9/2019,1241.75,Car,Male,CA,good
198546232,5/4/2019,4/2/2019,907.48,Van,Male,CA,good
183877782,9/29/2019,9/10/2019,1273.01,Van,Male,CA,neutral
184677660,7/12/2019,6/24/2019,1121.95,Car,Female,CA,bad
180961927,11/14/2019,10/30/2019,1235,Truck,Female,CA,neutral
192594670,8/8/2019,7/26/2019,1042.54,Car,Female,CA,good
181518120,11/12/2019,10/11/2019,933.85,Truck,Male,OR,good
184260407,1/24/2019,1/11/2019,1178.91,Truck,Female,OR,neutral
187072141,11/24/2019,10/27/2019,1233.54,Van,Female,OR,good
182455775,6/19/2019,6/5/2019,1188.96,Car,Male,NV,good
181778790,12/7/2019,11/9/2019,838.19,Truck,Male,NV,neutral
199134554,11/21/2019,11/14/2019,1079.13,Van,Female,OR,good
183726670,1/22/2019,12/25/2018,962.06,Car,Male,OR,good
192529650,2/10/2019,1/27/2019,933.2,Car,Male,CA,very_good
190467371,2/11/2019,1/13/2019,1275.8,Van,Female,OR,bad
193579061,4/8/2019,3/18/2019,1205.94,Van,Female,NV,good
190836454,12/15/2019,12/13/2019,928.02,Truck,Female,NV,very_good
194772755,6/4/2019,5/25/2019,791.8,Car,Male,OR,neutral
192357059,5/29/2019,5/23/2019,1055.28,Car,Female,CA,good
190772528,11/7/2019,10/24/2019,1090.14,Car,Male,OR,good
189364806,2/17/2019,1/17/2019,992.65,Car,Female,CA,good
182880323,6/9/2019,5/12/2019,989.58,Truck,Female,NV,very_good
192387613,11/1/2019,10/5/2019,1071.32,Van,Male,OR,excellent
193403445,2/16/2019,1/15/2019,1141.04,Truck,Male,OR,excellent
195457029,9/9/2019,8/24/2019,837.46,Truck,Female,CA,good
192205086,8/29/2019,8/11/2019,1238.32,Car,Male,CA,neutral
191188181,5/18/2019,4/28/2019,1092.35,Car,Female,OR,neutral
185807945,5/14/2019,4/22/2019,886.68,Car,Female,CA,very_good
196433949,2/26/2019,2/18/2019,795.48,Van,Female,CA,bad
193701206,5/23/2019,5/3/2019,881.5,Car,Male,OR,good
197184690,11/6/2019,10/12/2019,874.74,Van,Male,OR,very_good
198614313,5/14/2019,4/14/2019,1352.33,Car,Male,OR,excellent
190151639,4/13/2019,4/11/2019,1093.29,Car,Female,NV,bad
189809175,12/27/2019,12/8/2019,1309.21,Car,Female,CA,neutral
192566756,3/1/2019,2/19/2019,850.46,Van,Male,OR,excellent
184366988,7/19/2019,6/23/2019,1292.02,Van,Male,CA,very_good
180610648,5/21/2019,5/14/2019,960.93,Van,Male,OR,very_good
181069873,12/2/2019,11/4/2019,836.79,Van,Male,NV,neutral
184678465,10/30/2019,10/10/2019,869.31,Car,Female,CA,bad
199704869,9/14/2019,8/11/2019,818.04,Truck,Male,OR,good
192653908,10/30/2019,10/5/2019,812.04,Car,Female,OR,excellent
189207633,1/29/2019,12/25/2018,769.21,Car,Male,NV,very_good
193373661,11/15/2019,10/12/2019,1062.98,Truck,Female,OR,neutral
191509653,1/17/2019,12/22/2018,1294.85,Car,Female,CA,good
185567337,2/4/2019,2/3/2019,1257.91,Car,Male,OR,neutral
183138374,12/5/2019,12/3/2019,827.77,Van,Male,NV,neutral
199544372,3/31/2019,3/15/2019,996,Van,Male,CA,good
195931387,6/27/2019,6/19/2019,1205.68,Van,Female,CA,neutral
198705479,2/23/2019,1/24/2019,1263.16,Truck,Female,OR,excellent
190075210,5/11/2019,5/10/2019,1039,Car,Male,CA,very_good
189419478,11/26/2019,11/6/2019,924.6,Car,Female,CA,neutral
192281797,7/2/2019,6/1/2019,1013.03,Truck,Male,NV,good
188816120,6/29/2019,6/10/2019,1219.56,Van,Male,OR,excellent
192592144,8/11/2019,8/9/2019,1042.69,Car,Male,OR,excellent
185171453,12/19/2019,12/14/2019,1029,Van,Male,OR,excellent
181903153,3/14/2019,2/10/2019,1020.7,Truck,Male,OR,good
186590579,9/26/2019,9/6/2019,1197.7,Van,Female,OR,good
194075843,11/4/2019,10/21/2019,773.67,Car,Male,OR,very_good
198885396,10/11/2019,10/10/2019,1298.96,Car,Male,OR,excellent
191735928,3/4/2019,2/25/2019,1229.97,Van,Male,CA,neutral
187530836,5/16/2019,4/24/2019,1334.52,Car,Female,CA,excellent
187863937,8/31/2019,8/11/2019,1095.04,Car,Female,NV,very_good
180735267,5/15/2019,4/28/2019,1155.05,Van,Female,CA,neutral
189389919,6/27/2019,6/4/2019,878.23,Truck,Male,OR,very_good
182684513,5/10/2019,4/16/2019,904.02,Car,Male,CA,neutral
181852203,1/14/2019,12/21/2018,1325.44,Car,Female,OR,neutral
191143183,9/24/2019,9/22/2019,953.86,Truck,Female,CA,very_good
181528158,11/8/2019,10/13/2019,936.6,Car,Male,NV,neutral
181980305,5/3/2019,4/5/2019,933.51,Car,Female,NV,bad
180944279,10/30/2019,9/29/2019,1075.95,Van,Male,CA,excellent
194350900,11/13/2019,11/8/2019,921.97,Van,Female,OR,bad
185050351,7/19/2019,6/14/2019,1290.6,Car,Male,OR,very_good
180881947,11/19/2019,11/16/2019,1314.43,Truck,Female,CA,bad
187124246,3/5/2019,3/3/2019,1007.73,Truck,Female,CA,very_good
185169316,12/14/2019,11/10/2019,874.98,Car,Male,CA,very_good
185307710,7/14/2019,6/12/2019,858.98,Car,Male,CA,very_good
180578848,11/27/2019,11/23/2019,1137.58,Car,Female,NV,very_good
194334873,10/3/2019,9/2/2019,815.81,Van,Male,OR,very_good
191697080,1/30/2019,1/20/2019,1024.62,Car,Male,CA,neutral
192317535,10/4/2019,9/29/2019,1187.04,Truck,Male,CA,bad
195039101,12/25/2019,11/29/2019,1018.32,Car,Male,OR,neutral
193958710,2/7/2019,1/4/2019,1038.8,Truck,Male,CA,very_good
198827560,11/25/2019,11/5/2019,833.61,Car,Male,OR,very_good
197144526,11/23/2019,11/7/2019,1076.68,Van,Male,CA,very_good
187711701,1/28/2019,1/25/2019,1059.6,Truck,Male,OR,excellent
194271517,1/21/2019,1/13/2019,1286.64,Van,Male,CA,bad
194775378,7/12/2019,6/13/2019,1168.06,Van,Female,CA,good
188623786,11/22/2019,11/9/2019,865.06,Truck,Female,NV,very_good
194144048,11/30/2019,10/28/2019,867.43,Van,Female,CA,very_good
199701119,6/29/2019,6/18/2019,770.6,Van,Male,CA,neutral
185021178,3/5/2019,2/13/2019,1081.73,Van,Female,CA,bad
189807720,6/18/2019,6/16/2019,1001.05,Car,Female,OR,good
184944218,8/28/2019,8/20/2019,1158.71,Van,Female,CA,neutral
185687806,9/15/2019,9/5/2019,900.96,Car,Female,OR,bad
186172815,4/2/2019,3/2/2019,902.56,Car,Male,OR,neutral
183932058,2/15/2019,1/20/2019,1074.89,Car,Female,CA,very_good
195527992,8/9/2019,7/7/2019,1196.16,Truck,Male,OR,excellent
183625029,5/5/2019,4/17/2019,1244.63,Car,Male,CA,very_good
184553326,4/16/2019,3/13/2019,1158.01,Van,Male,NV,bad
191861396,9/8/2019,9/4/2019,799.53,Car,Female,CA,excellent
195812693,1/8/2019,12/10/2018,1300.19,Car,Female,CA,good
180063850,5/4/2019,4/18/2019,851.31,Car,Male,CA,good
182718925,4/5/2019,3/10/2019,960.14,Car,Male,CA,excellent
182437617,5/3/2019,4/14/2019,1122.76,Van,Male,NV,very_good
191949278,10/25/2019,9/27/2019,804,Car,Male,CA,very_good
187628347,8/19/2019,7/16/2019,827.45,Van,Male,CA,good
185096506,11/17/2019,11/2/2019,1127.28,Car,Male,CA,neutral
181062275,6/13/2019,6/8/2019,829.8,Truck,Female,CA,excellent
195113468,10/11/2019,9/15/2019,845.52,Car,Male,OR,very_good
186861700,5/14/2019,4/16/2019,1260.8,Truck,Female,NV,good
188883908,2/3/2019,1/24/2019,1082.99,Car,Male,OR,good
198968909,10/8/2019,9/12/2019,884.19,Car,Female,CA,good
189019931,10/22/2019,10/11/2019,1096.81,Car,Male,CA,very_good
188353905,6/29/2019,6/4/2019,801.99,Car,Male,CA,good
183029996,10/18/2019,9/15/2019,1031.49,Truck,Male,CA,neutral
194077489,2/9/2019,2/3/2019,1054.56,Car,Male,CA,good
193179670,6/14/2019,5/20/2019,787.82,Van,Male,OR,excellent
199284826,8/29/2019,8/4/2019,905.16,Van,Male,NV,excellent
184620135,3/10/2019,2/28/2019,911.91,Car,Female,OR,good
180377584,11/7/2019,11/5/2019,1069.08,Truck,Male,OR,good
189374364,9/30/2019,9/8/2019,1323.9,Car,Male,CA,good
188089582,7/22/2019,7/3/2019,1027.39,Car,Male,CA,good
195025322,8/23/2019,8/11/2019,1314.56,Van,Male,OR,very_good
196350851,2/4/2019,1/29/2019,1167.37,Car,Female,CA,excellent
193954612,5/20/2019,4/19/2019,862.93,Car,Female,NV,bad
192429592,5/9/2019,5/2/2019,999.59,Truck,Male,CA,very_good
183693353,5/7/2019,4/30/2019,912.71,Truck,Male,NV,neutral
187349681,9/6/2019,8/8/2019,1191.06,Truck,Male,CA,neutral
194037182,4/3/2019,3/5/2019,1219.26,Truck,Female,NV,neutral
194615672,12/18/2019,11/17/2019,1065.17,Van,Female,CA,excellent
199778273,10/27/2019,10/24/2019,1158.51,Van,Male,CA,very_good
190897505,6/10/2019,6/2/2019,1243.2,Car,Female,CA,bad
194145546,10/29/2019,10/20/2019,1310.21,Car,Male,OR,excellent
187858891,9/16/2019,8/22/2019,1365.21,Truck,Female,CA,neutral
192857663,7/1/2019,6/16/2019,1031.71,Truck,Male,CA,very_good
185652347,6/9/2019,6/3/2019,1182.65,Car,Female,CA,good
197929201,9/25/2019,9/2/2019,1066.15,Car,Male,NV,neutral
187060422,8/10/2019,7/29/2019,1079.65,Car,Male,CA,good
198524729,6/28/2019,6/22/2019,806.42,Car,Female,CA,neutral
186405238,2/6/2019,1/8/2019,1024.3,Van,Female,CA,good
183892947,2/20/2019,1/18/2019,1289.31,Car,Female,CA,very_good
192233341,8/24/2019,8/13/2019,1110.28,Truck,Male,CA,good
198626411,5/28/2019,5/26/2019,1322.22,Car,Female,CA,excellent
180212174,5/17/2019,5/16/2019,924.59,Van,Female,CA,neutral
198609172,8/15/2019,7/25/2019,1294.05,Car,Male,CA,bad
194438905,6/14/2019,5/29/2019,1058.59,Van,Male,NV,bad
196934368,12/23/2019,12/5/2019,1248.88,Truck,Male,NV,excellent
193203270,10/17/2019,9/20/2019,841.79,Van,Male,OR,very_good
196755183,11/4/2019,10/5/2019,836.63,Van,Female,CA,good
197165711,3/24/2019,3/4/2019,1039.68,Van,Male,OR,good
195216143,6/3/2019,5/11/2019,1167.91,Car,Male,OR,very_good
195859938,10/12/2019,9/24/2019,1204.19,Car,Male,CA,good
199362861,8/31/2019,8/25/2019,794.83,Car,Male,OR,good
186472770,9/13/2019,9/9/2019,928.32,Car,Male,CA,bad
187233573,7/13/2019,7/2/2019,779.78,Van,Male,NV,very_good
192132567,11/7/2019,10/27/2019,1343.5,Car,Female,NV,good
184432986,8/11/2019,7/14/2019,1355.52,Truck,Female,CA,very_good
194262493,5/25/2019,5/17/2019,1297.62,Van,Female,CA,good
184173224,12/20/2019,12/5/2019,866.05,Car,Male,CA,very_good
191016649,4/26/2019,4/2/2019,1227.09,Truck,Female,NV,very_good
184947555,7/11/2019,6/23/2019,1199.68,Car,Male,OR,bad
183842000,11/8/2019,11/6/2019,1290.67,Van,Female,NV,very_good
194263401,12/15/2019,11/16/2019,1084.5,Truck,Female,CA,good
181184940,8/31/2019,8/4/2019,1344.97,Car,Male,OR,neutral
195632151,10/18/2019,10/12/2019,1112.89,Truck,Male,CA,good
183487382,6/21/2019,6/7/2019,1205.37,Truck,Female,OR,good
183061377,4/22/2019,3/29/2019,1262.54,Truck,Male,NV,excellent
194139128,7/8/2019,6/23/2019,908.24,Truck,Female,CA,very_good
189209977,2/8/2019,1/17/2019,1007.34,Truck,Female,CA,good
183653154,4/14/2019,3/30/2019,926.9,Car,Female,CA,very_good
198308593,8/28/2019,8/17/2019,1024.61,Car,Female,CA,good
